Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
20230808012515,150,0,20,0,2040,1625.57,7006.65,44659.2,24523.3,11164.8,52751,1491.86,1618.17,1753.53,1610.55,1771.55,1636.61,1648.58,1550.29,0.351686,0.361028,0,0,5.2467e-06,8.2924e-06,0,0,0,0,1.133,1.31828,1.2986,1.56186,1.0663,1.3883,3930,15579,4786,18936,1778,7231,119,392,3145.79,16597.7,11010.3,4149.43,24343,1647.92,1743.4,1973.26,1771.25,1968.63,1785.51,2011.71,1775.48,0.357165,0.354245,0,0,2.76461e-06,7.02511e-06,0,0,0,0,0.824827,1.07256,0.985212,1.26848,0.677708,1.1413,1721,7145,2317,8677,899,3361,51,172,7127
20230808013402,150,0,30,0,2040,1430.34,6448.89,44911.9,22571.1,11228,52664,1309.91,1443.75,1498.92,1419.4,1570.01,1406.14,1451.06,1401.96,0.32087,0.334932,0,0,6.89986e-06,7.90955e-06,0,0,0,0,1.17838,1.34634,1.37727,1.56607,1.19985,1.35394,5832,13667,7002,16674,2720,6246,155,368,2709.54,17271.5,9483.39,4317.88,24069,1250.11,1416.79,1583.33,1436.98,1608.64,1425.28,1422,1476.48,0.295246,0.310638,0,0,4.21377e-06,4.62318e-06,0,0,0,0,0.92833,1.16006,1.08673,1.33595,0.826139,1.16125,2514,6333,3241,7653,1321,2766,77,164,5189
20230808014252,150,0,40,0,2040,1431.54,6499.43,45433.3,22748,11358.3,52394,1327.75,1415.43,1554.7,1411.03,1552.76,1377.34,1507.43,1374.34,0.330247,0.337682,0,0,5.53491e-06,7.88625e-06,0,0,0,0,1.20471,1.39047,1.40282,1.62506,1.12209,1.60351,7858,11562,9367,14066,3562,5424,230,325,2765.64,17405.1,9679.72,4351.28,23521,1348.99,1459.39,1627.05,1448.48,1613.92,1413.37,1549.02,1315.4,0.318037,0.328303,0,0,2.73059e-06,6.34163e-06,0,0,0,0,0.971032,1.20119,1.13377,1.41802,0.899967,1.40119,3327,5201,4363,6311,1692,2386,103,138,4318
20230808015129,150,0,50,0,2040,1365.08,6224.19,44247.6,21784.7,11061.9,52831,1271.1,1314.31,1532.79,1285.92,1528.78,1283.07,1552.57,1277.41,0.316216,0.318562,0,0,5.30775e-06,7.52539e-06,0,0,0,0,1.16927,1.37342,1.36541,1.61748,1.05568,1.47715,9752,9858,11775,11875,4480,4554,252,285,2549.94,17327,8924.78,4331.74,23784,1231.19,1294.19,1592.26,1256.6,1578.83,1281.98,1629.77,1163.34,0.295641,0.302802,0,0,2.79987e-06,4.98697e-06,0,0,0,0,0.94624,1.23465,1.08507,1.45886,0.784213,1.31545,4140,4379,5608,5332,2074,2004,116,131,5160
20230808020001,150,0,60,0,2040,1393.6,6022.86,41691.4,21080,10422.9,51673,1294.18,1321.47,1527.05,1307.38,1559.43,1319.19,1583.42,1184.03,0.315891,0.315609,0,0,4.05925e-06,4.99439e-06,0,0,0,0,1.14758,1.33773,1.33268,1.55672,1.10126,1.51651,11412,7661,13822,9343,5391,3538,309,197,2356.45,15473.2,8247.59,3868.3,22862,1260.83,1310.27,1565.8,1286.99,1606.26,1293.8,1633.04,1280.82,0.290748,0.297359,0,0,1.55965e-06,3.05312e-06,0,0,0,0,0.899715,1.15647,1.03561,1.33182,0.862836,1.63546,4697,3332,6436,4067,2520,1594,138,78,5527
20230808020829,150,0,70,0,2040,1389.88,5869.98,40431.4,20544.9,10107.8,51425,1265.7,1275.94,1553.89,1265.48,1538.02,1258.96,1471.34,1092.37,0.308775,0.306187,0,0,4.80964e-06,6.27521e-06,0,0,0,0,1.13073,1.34031,1.31718,1.57634,1.10839,1.43404,13378,5680,16038,6971,6159,2648,379,172,2263.47,14311.1,7922.16,3577.77,22507,1229.19,1305.61,1598.52,1286.53,1598.29,1295.46,1583.14,1143.53,0.280843,0.290616,0,0,1.30012e-06,2.36328e-06,0,0,0,0,0.862326,1.13984,1.00379,1.35359,0.875936,1.18812,5575,2401,7437,2944,2817,1102,165,66,5851
20230808021720,150,0,80,0,2040,1491.16,6062.99,38658.4,21220.5,9664.6,50241,1359.64,1329.26,1643.01,1312.21,1632.55,1299.83,1645.27,1220.07,0.32517,0.31611,0,0,4.20139e-06,5.01584e-06,0,0,0,0,1.1359,1.35596,1.30895,1.55504,1.04269,1.4434,14999,3751,17912,4550,6817,1706,409,97,2385.41,14095.7,8348.94,3523.93,22652,1351.85,1382.38,1628.78,1361.97,1636.04,1400.74,1716.91,1462.38,0.300899,0.304461,0,0,1.57017e-06,3.04338e-06,0,0,0,0,0.858828,1.17213,1.00034,1.39875,0.742032,1.29519,6338,1571,8646,1902,3263,706,187,39,6209
20230808022558,150,0,90,0,2040,1471.86,5823.98,36963.2,20383.9,9240.79,48955,1305.84,1252.05,1606.99,1232.53,1632.12,1221.48,1694.66,1573.75,0.318023,0.301177,0,0,4.97413e-06,5.35982e-06,0,0,0,0,1.1352,1.33632,1.3316,1.54441,1.10954,1.47076,16613,1795,19469,2285,7425,888,432,48,2199.44,13317.5,7698.02,3329.38,21294,1303.84,1313.34,1642.44,1317.73,1644.2,1302.48,1646.96,1626.15,0.296474,0.293354,0,0,1.20464e-06,2.4955e-06,0,0,0,0,0.895487,1.2343,1.024,1.38313,0.792623,1.16421,6725,701,8973,891,3430,352,202,20,5780
20230808023506,150,0,100,0,2040,1584.3,6012.4,35058.7,21043.4,8764.68,48504,1404.06,0,1695.03,0,1683.73,0,1658.82,0,0.332707,0,0,0,5.46684e-06,0,0,0,0,0,1.10109,0,1.29093,0,1.04734,0,18071,0,21610,0,8307,0,516,0,2315.29,12576.6,8103.51,3144.14,22678,1344.31,0,1652.52,0,1672.12,0,1749.22,0,0.2979,0,0,0,1.34889e-06,0,0,0,0,0,0.813238,0,0.932738,0,0.711777,0,7772,0,10652,0,4010,0,244,0,6660
20230808024431,150,0,0,1,2040,1586.19,6908.05,44910.1,24178.2,11227.5,53041,0,1574.75,0,1593.3,0,1592.83,0,1575.93,0,0.352466,0,0,0,7.70806e-06,0,0,0,0,0,1.2807,0,1.50764,0,1.28345,0,19599,0,23756,0,9163,0,523,3032.06,17029.1,10612.2,4257.27,25188,0,1575.92,0,1590.53,0,1553.25,0,1456.95,0,0.327328,0,0,0,3.39628e-06,0,0,0,0,0,1.01763,0,1.20518,0,0.998552,0,9263,0,11251,0,4416,0,258,8506
20230808025355,150,0,10,1,2040,1580.92,7086.75,45845.2,24803.6,11461.3,52983,1369.6,1609.1,1354.5,1597.83,1399.43,1615.61,1323.83,1577.78,0.330869,0.362064,0,0,8.49683e-06,7.60411e-06,0,0,0,0,1.38322,1.303,1.6398,1.54539,1.33363,1.41286,1973,17770,2405,21239,923,8154,48,471,3234.96,17839.5,11322.4,4459.88,24929,1451.93,1672.35,1420.6,1677.39,1449.77,1641.74,1307.1,1692.54,0.328993,0.350724,0,0,5.41571e-06,4.51074e-06,0,0,0,0,1.18424,1.06458,1.43644,1.28145,1.16227,1.19549,878,8400,1032,9954,413,4011,20,221,7420
20230808030306,150,0,20,1,2040,1488.24,6821.98,47888.5,23876.9,11972.1,53554,1463.77,1488.76,1442.72,1491.48,1489.43,1527.6,1255.59,1446.54,0.349809,0.342784,0,0,8.33805e-06,7.44564e-06,0,0,0,0,1.45337,1.32637,1.67942,1.5757,1.42188,1.42751,3975,15845,4856,19181,1807,7374,120,396,3036.42,19708.5,10627.5,4927.13,25069,1459.1,1516.53,1446.98,1523.26,1453.74,1521.33,1026.13,1457.86,0.333079,0.331304,0,0,6.73955e-06,6.82124e-06,0,0,0,0,1.27698,1.15145,1.46748,1.3794,0.970893,1.23525,1861,7294,2257,8962,898,3559,53,185,6169
20230808031240,150,0,30,1,2040,1548.98,7016.65,47784,24558.3,11946,53015,1509.64,1585.07,1482.01,1573.24,1483.94,1554.59,1391.07,1484.58,0.358314,0.357432,0,0,1.26199e-05,8.97368e-06,0,0,0,0,1.46098,1.32725,1.7315,1.54157,1.51526,1.33706,5870,13746,7119,16671,2758,6322,158,371,3175.51,18688.3,11114.3,4672.09,24502,1545.86,1672.31,1553.41,1696.42,1566.93,1621.42,1404.38,1631.33,0.343038,0.350683,0,0,1.2525e-05,7.43064e-06,0,0,0,0,1.26907,1.11946,1.54862,1.27186,1.27821,1.13628,2609,6503,3145,7843,1229,2941,69,163,5552
20230808032248,150,0,40,1,2040,1688.79,7282.88,46223.5,25490.1,11555.9,52703,1642.42,1711.5,1660.31,1716.13,1682.34,1689.02,1563.82,1796.54,0.372178,0.375194,0,0,1.09536e-05,9.91355e-06,0,0,0,0,1.38177,1.2871,1.63052,1.52091,1.37198,1.38593,7872,11602,9464,14172,3596,5439,233,325,3437.43,17356.2,12031,4339.04,25080,1797.72,1909.02,1775.11,1899.97,1790.61,1886.39,1550.68,1933.85,0.366921,0.377418,0,0,8.12038e-06,8.78513e-06,0,0,0,0,1.08717,1.00612,1.30174,1.20861,1.00533,1.00617,3644,5565,4420,6892,1722,2572,110,155,6765
20230808033238,150,0,50,1,2040,1587.09,7096.09,46877.4,24836.3,11719.4,52783,1606.28,1565.36,1609.56,1589.23,1588.51,1528.45,1553.23,1606.15,0.370091,0.354655,0,0,1.20589e-05,1.02123e-05,0,0,0,0,1.39819,1.29213,1.64726,1.53139,1.39624,1.3263,9699,9887,11874,11738,4506,4543,252,284,3236.98,17871.4,11329.4,4467.86,24680,1670.05,1692.5,1668.69,1720.35,1678.26,1698,1582.27,1527.09,0.358304,0.350353,0,0,1.02626e-05,8.06262e-06,0,0,0,0,1.16621,1.01393,1.39587,1.24456,1.07787,0.94301,4498,4639,5601,5556,2041,2091,113,141,5811
20230808034236,150,0,60,1,2040,1597.44,7164.68,46960,25076.4,11740,52942,1629.06,1553.27,1652.22,1506.05,1641.4,1550.45,1634.36,1500.86,0.374538,0.355426,0,0,1.17103e-05,9.90007e-06,0,0,0,0,1.38894,1.26379,1.61913,1.51691,1.43644,1.33984,11655,7876,14255,9488,5534,3614,318,202,3245.81,17663,11360.3,4415.76,25018,1678.6,1640.59,1678.61,1597.9,1691.92,1656.98,1615.03,1528.27,0.356274,0.345573,0,0,8.37097e-06,7.02574e-06,0,0,0,0,1.1008,0.993854,1.30665,1.21252,1.14762,1.13147,5472,3751,6858,4352,2624,1709,158,94,5563
20230808035316,150,0,70,1,2040,1692.77,7499.61,47281.2,26248.6,11820.3,53483,1731.05,1618.34,1729.02,1623.54,1699.93,1618.17,1700.52,1489.52,0.388324,0.360955,0,0,1.23868e-05,9.52816e-06,0,0,0,0,1.36062,1.26905,1.59729,1.52483,1.45966,1.36654,13806,5924,16738,7236,6446,2759,395,179,3546.53,17990.6,12412.9,4497.66,25901,1790.55,1804.5,1802.97,1792.75,1773.78,1797.29,1888.06,1605.96,0.371291,0.363291,0,0,8.37755e-06,6.26551e-06,0,0,0,0,1.07625,0.973319,1.26957,1.2174,1.20268,1.01626,6818,2794,8144,3419,3148,1312,181,85,6497
20230808040357,150,0,80,1,2040,1691.71,7471.79,47625.9,26151.3,11906.5,53081,1696.61,1626.67,1731.93,1583.17,1704.78,1614.69,1643.3,1678.5,0.384152,0.365041,0,0,1.29076e-05,9.80869e-06,0,0,0,0,1.38312,1.27719,1.61165,1.50379,1.4387,1.31345,15702,3944,19057,4796,7245,1798,434,105,3523.04,18939.6,12330.6,4734.89,26296,1722.8,1790.81,1733.57,1726.02,1712.01,1814.76,1721.18,1928.57,0.363122,0.364871,0,0,1.04859e-05,5.73045e-06,0,0,0,0,1.10397,1.00592,1.29506,1.24918,1.17707,1.08728,7833,1860,9645,2232,3621,851,200,54,7313
20230808041457,150,0,90,1,2040,1757.88,7683.18,46767.3,26891.1,11691.8,52960,1767.17,1637.91,1767.98,1617.09,1793.92,1657.61,1760.76,1675.87,0.393359,0.366042,0,0,1.21511e-05,1.08455e-05,0,0,0,0,1.34123,1.26985,1.59983,1.49052,1.43491,1.24244,17736,1930,21248,2431,8139,957,466,53,3630.87,18154,12708,4538.5,26339,1799.37,1852.21,1816.05,1828.27,1831.44,1833.72,1788.43,1816.64,0.370109,0.375557,0,0,7.30283e-06,7.64037e-06,0,0,0,0,1.05154,0.991328,1.24156,1.16693,1.07303,0.821185,8902,895,10642,1113,4079,452,231,25,8401
20230808042554,150,0,100,1,2040,1732.53,7632.09,46725,26712.3,11681.3,53191,1740.98,0,1726.61,0,1740.18,0,1561.68,0,0.387489,0,0,0,1.25476e-05,0,0,0,0,0,1.32594,0,1.57953,0,1.32652,0,19696,0,23818,0,9118,0,559,0,3620.37,18208.3,12671.3,4552.08,26830,1754.22,0,1728.93,0,1780.96,0,1732.76,0,0.361925,0,0,0,7.93616e-06,0,0,0,0,0,1.02687,0,1.23325,0,1.01027,0,10003,0,12042,0,4523,0,262,0,7969
20230808135244,150,0,0,0,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190
20230808140144,150,0,10,0,ICE,1631.39,19428.1,0,67998.3,0,53030,1422.41,1654.53,0,0,0,0,0,0,0.338293,0.369469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,47742,0,0,0,0,0,0,8940.97,0,31293.4,0,24957,1530.71,1754.78,0,0,0,0,0,0,0.334166,0.36073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,22632,0,0,0,0,0,0,7369
20230808140954,150,0,20,0,ICE,1430.1,17743.8,0,62103.2,0,52756,1345.51,1451.34,0,0,0,0,0,0,0.330972,0.337684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,42166,0,0,0,0,0,0,7758.02,0,27153.1,0,23421,1424.47,1560.22,0,0,0,0,0,0,0.326144,0.332477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565,18856,0,0,0,0,0,0,4746
20230808141832,150,0,30,0,ICE,1505.34,18387.9,0,64357.8,0,52861,1456.97,1526.03,0,0,0,0,0,0,0.344809,0.349157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15835,37026,0,0,0,0,0,0,8138.94,0,28486.3,0,24259,1490.9,1578.42,0,0,0,0,0,0,0.330889,0.337416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114,17145,0,0,0,0,0,0,4835
20230808142728,150,0,40,0,ICE,1561.06,18889.6,0,66113.7,0,53058,1543.58,1572.73,0,0,0,0,0,0,0.355538,0.356339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21251,31807,0,0,0,0,0,0,8416.12,0,29456.4,0,24494,1583.78,1663.48,0,0,0,0,0,0,0.339507,0.346308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9756,14738,0,0,0,0,0,0,6146
20230808143722,150,0,50,0,ICE,1708.64,19884,0,69594.1,0,52584,1722.36,1694.94,0,0,0,0,0,0,0.38182,0.374462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26272,26312,0,0,0,0,0,0,9239.38,0,32337.8,0,24885,1829.12,1871,0,0,0,0,0,0,0.369422,0.373164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12510,12375,0,0,0,0,0,0,6591
20230808144643,150,0,60,0,ICE,1627.19,19455.1,0,68092.9,0,52662,1639.07,1609.19,0,0,0,0,0,0,0.372012,0.365522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31736,20926,0,0,0,0,0,0,8987.89,0,31457.6,0,24889,1720.65,1786.2,0,0,0,0,0,0,0.356611,0.36796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15003,9886,0,0,0,0,0,0,6038
20230808145600,150,0,70,0,ICE,1553.38,19110,0,66884.9,0,53215,1573.55,1506.51,0,0,0,0,0,0,0.363418,0.349098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37200,16015,0,0,0,0,0,0,8627.21,0,30195.2,0,25123,1608.87,1604.74,0,0,0,0,0,0,0.344578,0.340656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17571,7552,0,0,0,0,0,0,5477
20230808150519,150,0,80,0,ICE,1565.34,18870,0,66044.9,0,52264,1580.78,1504.29,0,0,0,0,0,0,0.364011,0.349341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41717,10547,0,0,0,0,0,0,8535.44,0,29874,0,24515,1635.04,1587.81,0,0,0,0,0,0,0.35038,0.339372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19598,4917,0,0,0,0,0,0,5695
20230808151428,150,0,90,0,ICE,1528.65,18672.1,0,65352.3,0,52624,1535.62,1466.67,0,0,0,0,0,0,0.35629,0.341749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47306,5318,0,0,0,0,0,0,8385.23,0,29348.3,0,24583,1589.94,1554.31,0,0,0,0,0,0,0.342046,0.332516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22141,2442,0,0,0,0,0,0,5427
20230808152423,150,0,100,0,ICE,1599.37,19244.5,0,67355.9,0,52577,1599.37,0,0,0,0,0,0,0,0.366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52577,0,0,0,0,0,0,0,8777.47,0,30721.2,0,25435,1611.86,0,0,0,0,0,0,0,0.345094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25435,0,0,0,0,0,0,0,6549
20230808155856,150,0,0,1,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190
20230808160852,150,0,10,1,ICE,1757.11,20368.2,0,71288.6,0,52973,1540.72,1781.14,0,0,0,0,0,0,0.360448,0.387171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5293,47680,0,0,0,0,0,0,9654.52,0,33790.8,0,25349,1677.45,1945.91,0,0,0,0,0,0,0.355425,0.383522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,22951,0,0,0,0,0,0,7856
20230808161726,150,0,20,1,ICE,1460.5,18119.6,0,63418.6,0,52823,1399.47,1475.88,0,0,0,0,0,0,0.342933,0.343048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10633,42190,0,0,0,0,0,0,8072.31,0,28253.1,0,23495,1493.44,1615.1,0,0,0,0,0,0,0.33981,0.344513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684,18811,0,0,0,0,0,0,5041
20230808162556,150,0,30,1,ICE,1496.17,18420.8,0,64472.7,0,52799,1459.49,1511.89,0,0,0,0,0,0,0.351343,0.347831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15847,36952,0,0,0,0,0,0,8209.31,0,28732.6,0,24349,1476.28,1561.55,0,0,0,0,0,0,0.336177,0.337561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7194,17155,0,0,0,0,0,0,4649
20230808163428,150,0,40,1,ICE,1487.63,18456.2,0,64596.7,0,53230,1501.76,1478.18,0,0,0,0,0,0,0.355154,0.341091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21328,31902,0,0,0,0,0,0,8159.64,0,28558.7,0,24701,1462.49,1554.88,0,0,0,0,0,0,0.328495,0.331592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016,14685,0,0,0,0,0,0,5886
20230808164401,150,0,50,1,ICE,1700.54,19867.3,0,69535.4,0,52617,1745.33,1655.73,0,0,0,0,0,0,0.38895,0.36621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26315,26302,0,0,0,0,0,0,9170.46,0,32096.6,0,24883,1845.06,1834.45,0,0,0,0,0,0,0.374478,0.362411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12645,12238,0,0,0,0,0,0,6647
20230808165320,150,0,60,1,ICE,1635.65,19606.5,0,68622.8,0,52664,1665.44,1590.3,0,0,0,0,0,0,0.380971,0.359088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31783,20881,0,0,0,0,0,0,9079.38,0,31777.8,0,24829,1760.22,1749.11,0,0,0,0,0,0,0.371242,0.357165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15013,9816,0,0,0,0,0,0,6152
20230808180254,150,0,70,1,ICE,1643.43,19536.1,0,68376.4,0,52256,1660.7,1603.14,0,0,0,0,0,0,0.380418,0.35854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36577,15679,0,0,0,0,0,0,9018.37,0,31564.3,0,24620,1749,1783.03,0,0,0,0,0,0,0.369868,0.357989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17231,7389,0,0,0,0,0,0,7496
20230808181222,150,0,80,1,ICE,1681.48,20109.3,0,70382.5,0,53037,1716.87,1542.03,0,0,0,0,0,0,0.386694,0.349453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42301,10736,0,0,0,0,0,0,9331.4,0,32659.9,0,25956,1753.17,1677.29,0,0,0,0,0,0,0.363782,0.341851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20898,5058,0,0,0,0,0,0,6890
20230808182142,150,0,90,1,ICE,1622.23,19575.8,0,68515.5,0,52919,1634.87,1509.26,0,0,0,0,0,0,0.372893,0.343352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47595,5324,0,0,0,0,0,0,9060.87,0,31713,0,25587,1679.55,1653.73,0,0,0,0,0,0,0.355282,0.343249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23116,2471,0,0,0,0,0,0,6651
20230808183151,150,0,100,1,ICE,1755.72,20707.5,0,72476.2,0,53105,1755.72,0,0,0,0,0,0,0,0.389935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53105,0,0,0,0,0,0,0,9783.69,0,34242.9,0,26854,1772.74,0,0,0,0,0,0,0,0.364329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26854,0,0,0,0,0,0,0,8299
20230808184031,150,0,0,0,Average,1617.47,4681.22,54832.2,16384.3,13708,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.29736,0,1.53167,0,1.38253,0,12958,0,12925,0,13034,0,13092,2114.08,20491.7,7399.29,5122.92,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.01834,0,1.23594,0,1.09958,0,5962,0,6060,0,6101,0,6166,7363
20230808184855,150,0,10,0,Average,1539.63,4509.21,55401.8,15782.2,13850.5,52152,1338.22,1525.02,1556.59,1564.18,1542.71,1502.87,1613.94,1579.22,0.326635,0.34882,0,0,6.33513e-06,8.76918e-06,0,0,0,0,1.14812,1.32182,1.36515,1.55905,1.15246,1.42654,1325,11686,1270,11689,1283,11850,1270,11779,2002.71,21771.3,7009.48,5442.83,24526,1196.53,1572.82,1622.62,1561.44,1660.04,1533.34,1681.34,1588.12,0.280164,0.335706,0,0,4.66977e-06,6.62481e-06,0,0,0,0,0.828527,1.08996,1.09107,1.31837,0.861043,1.20918,589,5474,570,5577,577,5507,589,5643,7116
20230808185659,150,0,20,0,Average,1458.03,4376.07,54752.1,15316.2,13688,52112,1306.04,1448.17,1561.43,1437.72,1528.11,1450.49,1579.4,1460.9,0.318668,0.337938,0,0,7.1699e-06,9.21846e-06,0,0,0,0,1.17435,1.33588,1.35329,1.58758,1.1071,1.43046,2631,10468,2567,10514,2603,10477,2622,10230,1797.12,21307.6,6289.91,5326.9,23932,1174.78,1383.56,1521.58,1385.95,1507.24,1421.97,1558.01,1407.38,0.27739,0.305899,0,0,3.29459e-06,7.42717e-06,0,0,0,0,0.937859,1.12701,1.09217,1.39101,0.814074,1.23481,1183,4802,1239,4856,1202,4696,1246,4708,5276
