Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network
market fleet & binomial route choice&left turn yields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,50,5,40,0,381.485,2338.57,1317.28,8185.01,329.321,16832,388.244,375.704,393.396,397.799,363.504,401.81,408.621,379.287,0.151559,0.145492,0,0,6.67E-07,2.30E-06,0,0,0,0,1.13617,1.27339,1.25273,1.48754,1.20805,1.29741,6440,9365,225,283,141,211,66,101,157.566,104.799,551.481,26.1996,1706,276.009,242.13,252.923,262.529,284.867,267.462,415.889,317.571,0.106096,0.0945802,0,0,0,3.71E-06,0,0,0,0,0.839773,0.852253,0.983584,0.890782,0.828936,1.23047,632,957,26,34,15,26,9,7,0
2.02E+13,50,5,50,0,381.945,2338.71,1323.34,8185.49,330.834,16725,388.078,374.438,396.29,376.723,405.249,394.006,442.289,345.321,0.151694,0.146205,0,0,3.34E-06,7.63E-07,0,0,0,0,1.22529,1.28831,1.34757,1.43208,1.26254,1.1704,7860,7841,269,249,185,154,83,84,167.31,77.356,585.585,19.339,1798,272.615,240.582,199.536,229.409,248.895,198.455,264.462,209,0.10302,0.0937996,0,0,0,0,0,0,0,0,0.61897,0.798068,0.967292,0.839275,0.649403,0.801821,882,815,28,22,19,11,13,8,0
average fleet & binomial route choice&left turn yields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,50,5,0,0,382.556,598.183,15849.4,2093.64,3962.35,16853,0,380.915,0,385.806,0,383.848,0,379.545,0,0.146901,0,0,0,0,0,0,0,0,0,1.27298,0,1.28832,0,1.15778,0,4072,0,4259,0,4299,0,4223,40.3856,1050.87,141.35,262.718,1725,0,258.777,0,258.667,0,253.218,0,243.098,0,0.0999644,0,0,0,0,0,0,0,0,0,0.822715,0,0.824025,0,0.733222,0,404,0,472,0,441,0,408,0
2.02E+13,50,5,10,0,384.019,609.968,15811.4,2134.89,3952.84,16933,382.282,384.237,408.434,381.046,411.557,381.093,395.501,382.832,0.151089,0.148421,0,0,0,0,0,0,0,0,1.23467,1.24859,1.23072,1.28241,1.05657,1.18517,429,3673,408,3825,449,3865,425,3859,39.5121,1101.84,138.292,275.46,1740,242.756,255.384,349.848,254.966,328.729,260.693,234.38,265.042,0.096477,0.0955821,0,0,0,0,0,0,0,0,0.861533,0.818919,0.820193,0.866755,0.619406,0.829605,41,372,46,406,48,398,50,379,0
2.02E+13,50,5,20,0,386.332,622.168,15827.2,2177.59,3956.79,17057,411.393,380.959,430.031,376.809,401.031,386.524,398.641,377.286,0.157194,0.146901,0,0,0,0,0,0,0,0,1.24958,1.24981,1.20513,1.31177,1.05877,1.1649,832,3345,864,3513,846,3447,834,3376,40.4696,1028.97,141.644,257.244,1721,279.726,251.192,323.142,239.493,339.516,238.414,231.099,248.149,0.103098,0.0949699,0,0,0,0,0,0,0,0,0.829965,0.803879,0.90242,0.815808,0.621249,0.746996,95,323,106,339,91,343,81,343,0
2.02E+13,50,5,30,0,389.079,624.922,15900.9,2187.23,3975.24,17157,404.504,374.781,425.217,374.605,415.98,382.905,408.274,381.099,0.155421,0.145858,0,0,0,0,0,0,0,0,1.28116,1.25723,1.23074,1.29713,1.05706,1.17894,1288,2912,1283,3027,1319,2995,1354,2979,44.7767,1048.82,156.719,262.205,1761,280.462,247.345,312.237,241.091,337.772,253.599,279.823,253.642,0.103081,0.0969462,0,0,0,0,0,0,0,0,0.759609,0.819292,0.839055,0.853773,0.676684,0.793676,156,296,156,285,171,277,141,279,0
2.02E+13,50,5,40,0,404.668,638.559,16073.1,2234.96,4018.29,17204,400.178,386.579,448.399,387.121,440.365,388.785,432.07,387.437,0.153813,0.150664,0,0,0,0,0,0,0,0,1.23932,1.27932,1.28575,1.31204,1.05619,1.19872,1689,2514,1739,2611,1764,2591,1681,2615,42.7552,1236.79,149.643,309.198,1922,288.525,270.224,376.073,274.153,370.041,266.522,338.077,248.976,0.103723,0.0995075,0,0,0,0,0,0,0,0,0.776843,0.911906,0.80266,0.885874,0.743665,0.788732,181,241,218,294,217,272,208,291,0
2.02E+13,50,5,50,0,405.396,623.952,15589.9,2183.83,3897.48,17000,391.318,379.378,432.001,387.85,435.264,386.402,450.032,379.922,0.150324,0.146987,0,0,0,0,0,0,0,0,1.18079,1.2848,1.25599,1.31399,1.08246,1.18834,2112,2085,2064,2135,2182,2117,2157,2148,43.1539,1173.23,151.039,293.307,1904,280.25,248.194,375.76,287.773,391.267,241.116,338.904,258.784,0.10397,0.0938911,0,0,0,0,0,0,0,0,0.782432,0.888376,0.836468,0.789227,0.737377,0.782765,220,216,262,207,273,224,303,199,0
2.02E+13,50,5,0,0,382.556,598.191,17016.1,2093.67,4254.03,16853,0,380.915,0,385.806,0,383.848,0,379.545,0,0.146901,0,0,0,1.90E-06,0,0,0,0,0,1.27298,0,1.41292,0,1.30722,0,4072,0,4259,0,4299,0,4223,40.386,1126.38,141.351,281.595,1725,0,258.777,0,258.667,0,253.218,0,243.098,0,0.0999644,0,0,0,8.72E-07,0,0,0,0,0,0.822715,0,0.906018,0,0.829666,0,404,0,472,0,441,0,408,0
2.02E+13,50,5,10,0,385.42,612.339,17018.9,2143.19,4254.73,16933,383.394,385.517,410.738,382.495,413.882,381.917,403.856,383.941,0.151635,0.149,0,0,1.49E-06,2.37E-06,0,0,0,0,1.23317,1.2537,1.346,1.40853,1.18999,1.33877,429,3673,408,3825,449,3865,425,3859,40.0361,1190.91,140.126,297.728,1749,238.024,258.984,339.409,270.287,273.667,258.688,233.176,260.732,0.0939319,0.0970082,0,0,0,2.00E-06,0,0,0,0,0.823918,0.857739,0.787742,0.943952,0.696106,0.922298,41,373,44,401,54,400,51,385,0
2.02E+13,50,5,20,0,386.02,622.422,16971.8,2178.48,4242.95,17057,407.618,381.766,423.345,377.217,393.467,385.977,403.5,378.381,0.156697,0.147098,0,0,1.80E-06,2.06E-06,0,0,0,0,1.24048,1.24805,1.3229,1.43543,1.19427,1.31887,832,3345,864,3513,846,3447,834,3376,40.6772,1095.57,142.37,273.893,1712,264.628,258.944,311.709,244,316.036,243.913,239.23,257.714,0.0998678,0.0977783,0,0,0,1.71E-06,0,0,0,0,0.813827,0.796259,0.976532,0.8978,0.701296,0.852616,94,320,103,344,83,335,87,346,0
2.02E+13,50,5,30,0,389.712,624.466,17025.2,2185.63,4256.31,17157,403.829,373.919,432.315,374.993,417.379,382.874,412.111,380.096,0.1551,0.145841,0,0,1.69E-06,2.05E-06,0,0,0,0,1.27586,1.25627,1.35254,1.41266,1.1925,1.32797,1288,2912,1283,3027,1319,2995,1354,2979,45.1008,1128.48,157.853,282.119,1780,280.814,247.91,324.987,255.401,350.716,244.966,286.531,260.51,0.102889,0.0965118,0,0,0,3.21E-07,0,0,0,0,0.728014,0.843831,0.927845,0.87773,0.765638,0.903134,156,301,153,282,169,290,143,286,0
2.02E+13,50,5,40,0,403.711,637.243,17266.3,2230.35,4316.58,17204,398.037,386.648,443.853,385.904,434.581,388.67,437.191,387.419,0.152892,0.150755,0,0,2.13E-06,2.50E-06,0,0,0,0,1.24165,1.27857,1.40859,1.44096,1.19031,1.35739,1689,2514,1739,2611,1764,2591,1681,2615,42.2907,1340.09,148.018,335.023,1909,266.615,266.624,341.534,274.201,351.032,272.59,359.79,250.661,0.099071,0.100229,0,0,8.85E-07,3.11E-06,0,0,0,0,0.754034,0.936285,0.892415,1.00538,0.869803,0.919225,179,245,219,289,217,261,210,289,0
2.02E+13,50,5,50,0,405.062,624.642,16738.8,2186.25,4184.69,17000,391.944,379.727,428.784,386.881,430.172,386.714,458.072,377.175,0.150761,0.146871,0,0,1.65E-06,2.42E-06,0,0,0,0,1.18169,1.28243,1.38113,1.44336,1.21774,1.3342,2112,2085,2064,2135,2182,2117,2157,2148,42.2929,1268.92,148.025,317.231,1890,275.615,249.995,358.781,273.319,371.53,240.671,360.099,252.437,0.101752,0.094764,0,0,3.74E-07,0,0,0,0,0,0.778764,0.885938,0.931989,0.876086,0.875384,0.867478,221,209,260,210,268,222,303,197,0
2.02E+13,70,5,0,0,425.939,938.786,24774.2,3285.75,6193.55,23902,0,427.961,0,421.4,0,424.324,0,430.115,0,0.161161,0,0,0,3.91E-06,0,0,0,0,0,1.27483,0,1.46098,0,1.37411,0,5825,0,5977,0,6076,0,6024,91.3363,2271.83,319.677,567.958,2924,0,371.498,0,362.53,0,370.532,0,385.623,0,0.127385,0,0,0,1.84E-06,0,0,0,0,0,0.910168,0,1.09782,0,1.07596,0,717,0,717,0,735,0,755,0
2.02E+13,70,5,10,0,414.308,930.726,24350.3,3257.54,6087.57,23866,429.998,413.661,425.077,407.783,414.71,413.773,436.346,416.4,0.16649,0.158234,0,0,4.06E-06,3.66E-06,0,0,0,0,1.16664,1.27529,1.37973,1.45399,1.23702,1.35494,591,5260,601,5338,597,5438,628,5413,79.1856,1959.83,277.15,489.957,2769,313.936,321.066,318.141,295.515,309.953,306.91,342.963,306.303,0.114565,0.116498,0,0,0,2.04E-06,0,0,0,0,0.820413,0.880137,0.825963,1.02162,0.90041,0.937074,78,603,78,592,64,664,82,608,0
2.02E+13,70,5,20,0,406.431,921.843,24197.4,3226.45,6049.34,23975,407.484,405.735,416.814,404.861,418.181,405.142,442.528,395.128,0.158059,0.15641,0,0,2.54E-06,3.82E-06,0,0,0,0,1.19459,1.27693,1.37642,1.46223,1.2254,1.32942,1196,4685,1178,4813,1213,4718,1243,4929,71.9507,1803.84,251.827,450.96,2603,303.096,289.358,345.807,301.32,351.549,271.741,350.589,294.37,0.111863,0.107667,0,0,6.96E-07,1.58E-06,0,0,0,0,0.851885,0.902214,0.90844,0.94904,0.91961,0.970672,135,528,145,510,144,495,146,500,0
2.02E+13,70,5,30,0,426.986,962.595,24397.9,3369.08,6099.48,24137,424.395,411.091,467.171,413.052,470.89,415.835,458.014,418.403,0.164996,0.15879,0,0,1.95E-06,4.12E-06,0,0,0,0,1.20472,1.29344,1.37711,1.48063,1.19317,1.36586,1866,4123,1823,4158,1899,4292,1788,4188,79.0913,2074.59,276.819,518.647,2923,309.863,307.749,463.337,307.152,424.28,302.853,352.302,281.907,0.109833,0.113948,0,0,0,1.83E-06,0,0,0,0,0.851301,0.929294,0.940823,1.01542,0.849404,0.943983,219,483,243,455,261,503,295,464,35
2.02E+13,70,5,40,0,444.222,974.986,24561.8,3412.45,6140.46,24235,428.57,421.546,496.991,418.289,511.124,413.731,496.149,417.622,0.167007,0.162572,0,0,2.77E-06,4.81E-06,0,0,0,0,1.25122,1.29951,1.40317,1.4732,1.19459,1.37239,2460,3470,2413,3715,2476,3604,2453,3644,74.4078,2155.14,260.427,538.785,2988,319.954,293.568,519.937,279.839,505.732,299.41,417.533,295.749,0.11728,0.10995,0,0,8.08E-07,2.12E-06,0,0,0,0,0.906474,0.85017,0.968064,1.01011,0.854171,0.954167,281,377,350,397,377,407,381,418,43
2.02E+13,70,5,50,0,493.712,1008.79,24596.3,3530.76,6149.07,24266,445.239,419.903,589.266,421.202,581.015,427.359,635.363,430.096,0.170696,0.163743,0,0,2.46E-06,4.76E-06,0,0,0,0,1.23507,1.3222,1.39712,1.51592,1.19814,1.42516,3077,2953,3064,3078,3013,3054,3023,3004,77.1049,2398.59,269.867,599.647,3229,325.881,275.478,649.042,310.206,626.049,292.137,627.323,310.568,0.116021,0.104512,0,0,1.03E-06,1.17E-06,0,0,0,0,0.884898,0.917665,0.981712,0.977454,0.932776,1.02926,361,337,548,321,468,328,542,324,43
2.02308E+13,70,5,0,0,425.939,938.762,23000.8,3285.67,5750.21,23902,0,427.961,0,421.4,0,424.324,0,430.115,0,0.161161,0,0,0,0,0,0,0,0,0,1.27483,0,1.32832,0,1.21353,0,5825,0,5977,0,6076,0,6024,91.3349,2098.07,319.672,524.517,2924,0,371.498,0,362.53,0,370.532,0,385.623,0,0.127385,0,0,0,0,0,0,0,0,0,0.910168,0,0.994584,0,0.946303,0,717,0,717,0,735,0,755,0
2.02308E+13,70,5,10,0,414.935,932.247,22633.7,3262.87,5658.42,23866,430.409,412.719,418.639,409.892,418.26,417.577,435.212,414.587,0.166752,0.158497,0,0,0,0,0,0,0,0,1.16626,1.27335,1.2636,1.32475,1.09511,1.19888,591,5260,601,5338,597,5438,628,5413,79.0212,1864.18,276.574,466.044,2861,320.377,308.062,326.286,300.479,286.474,280.401,345.805,315.919,0.117824,0.113369,0,0,0,0,0,0,0,0,0.841232,0.869189,0.732972,0.887629,0.744293,0.856167,77,617,77,631,76,664,87,632,0
2.02308E+13,70,5,20,0,409.495,930.169,22494.7,3255.59,5623.67,23975,407.639,411.406,424.245,406.25,424.633,409.378,436.674,397.305,0.158647,0.158042,0,0,0,0,0,0,0,0,1.19314,1.27519,1.25126,1.33218,1.09009,1.17542,1196,4685,1178,4813,1213,4718,1243,4929,73.0477,1712.34,255.667,428.086,2640,307.94,291.766,366.842,301.955,365.283,294.361,337.76,296.05,0.114499,0.107471,0,0,0,0,0,0,0,0,0.848142,0.897437,0.806282,0.905729,0.763485,0.861438,133,538,146,507,145,518,154,499,0
2.02308E+13,70,5,30,0,430.055,965.52,22666.1,3379.32,5666.54,24137,426.877,412.945,470.268,413.203,477.676,416.949,470.848,421.965,0.165461,0.159294,0,0,0,0,0,0,0,0,1.20866,1.29186,1.25133,1.3404,1.05971,1.20993,1866,4123,1823,4158,1899,4292,1788,4188,80.4577,1913.48,281.602,478.37,2930,309.812,317.889,440.789,304.607,442.488,278.188,380.643,296.223,0.111699,0.116699,0,0,0,0,0,0,0,0,0.856396,0.900128,0.888425,0.861093,0.745009,0.86633,223,476,251,463,260,484,294,479,19
2.02308E+13,70,5,40,0,433.812,960.871,22783,3363.05,5695.74,24245,422.905,412.823,477.637,410.05,496.713,408.095,476.162,410.423,0.164689,0.160107,0,0,0,0,0,0,0,0,1.24883,1.29475,1.27117,1.33288,1.05837,1.20771,2461,3470,2417,3715,2481,3604,2453,3644,72.5212,1917.75,253.824,479.438,2871,317.993,297.629,489.805,282.684,474.627,303.998,394.18,306.635,0.115222,0.11004,0,0,0,0,0,0,0,0,0.904583,0.890621,0.858932,0.915075,0.751606,0.847767,277,369,333,364,367,401,355,405,42
2.02308E+13,70,5,50,0,487.772,1002.03,22782.5,3507.09,5695.63,24272,441.839,415.524,587.742,416.354,589.11,418.934,608.975,423.572,0.169518,0.162286,0,0,0,0,0,0,0,0,1.23574,1.31321,1.26738,1.3685,1.06066,1.2486,3084,2953,3063,3078,3014,3054,3022,3004,76.7011,2139.87,268.454,534.968,3204,310.348,280.734,647.254,326.866,667.619,292.494,602.314,287.728,0.109597,0.105656,0,0,0,0,0,0,0,0,0.862352,0.921595,0.888291,0.885731,0.792789,0.825291,374,338,552,322,464,318,513,323,52
2.02308E+13,140,5,0,0,1472.69,4253.86,49002.6,14888.5,12250.6,49249,0,1500.87,0,1479.19,0,1448.76,0,1462.56,0,0.347793,0,0,0,0,0,0,0,0,0,1.34192,0,1.38855,0,1.24049,0,12231,0,12177,0,12474,0,12367,1868.96,19167.6,6541.37,4791.89,21890,0,1560.08,0,1536.18,0,1497.58,0,1505.91,0,0.342929,0,0,0,0,0,0,0,0,0,1.18334,0,1.22604,0,1.08923,0,5450,0,5375,0,5517,0,5548,5074
2.02308E+13,140,5,10,0,1477.1,4137.09,48899.4,14479.8,12224.9,49217,1335.93,1486.4,1453.49,1480.68,1445.24,1465.94,1567.74,1486.81,0.319008,0.34372,0,0,0,0,0,0,0,0,1.18888,1.34378,1.24871,1.40962,1.03731,1.25726,1235,10890,1220,11180,1254,10977,1275,11186,1718,17882.1,6013.01,4470.52,21642,1262.56,1491.33,1439.28,1500.32,1474.03,1475.4,1558.51,1535.02,0.290034,0.322022,0,0,0,0,0,0,0,0,0.925234,1.12618,0.974799,1.18372,0.785269,1.06367,533,4855,537,4936,539,4762,592,4888,4664
2.02308E+13,140,5,20,0,1405.04,4058.9,47901.9,14206.1,11975.5,49072,1280.07,1417.12,1374.51,1397.62,1463.92,1385.73,1439.51,1435.14,0.315247,0.333441,0,0,0,0,0,0,0,0,1.2155,1.35434,1.24891,1.40162,1.01177,1.26417,2497,9812,2483,9670,2531,9778,2493,9808,1632.34,17270.5,5713.19,4317.64,20886,1277.34,1449.81,1455.61,1438.46,1550.4,1438.98,1657.99,1482.58,0.297751,0.316298,0,0,0,0,0,0,0,0,1.06336,1.12098,1.04565,1.1988,0.797167,1.0908,993,4226,1063,4091,1139,4109,1041,4224,4669
2.02308E+13,140,5,30,0,1382.06,3926.79,48643.6,13743.8,12160.9,49302,1305.93,1345.44,1508.84,1337.87,1501.39,1354.26,1571.1,1335.16,0.321079,0.323672,0,0,0,0,0,0,0,0,1.20506,1.39315,1.25474,1.44769,1.02144,1.28052,3744,8418,3672,8486,3761,8799,3735,8687,1591.69,17880.1,5570.91,4470.04,21002,1329.89,1419.81,1552.85,1417.46,1579.92,1419.41,1685.53,1375.76,0.311577,0.318138,0,0,0,0,0,0,0,0,0.991253,1.23183,1.01935,1.26998,0.807242,1.11991,1545,3490,1688,3431,1740,3697,1753,3658,3245
2.02308E+13,140,5,40,0,1335.24,3776.53,47627.1,13217.9,11906.8,49353,1248.02,1280.38,1485.26,1262.55,1456.07,1248.18,1587.22,1250.1,0.309394,0.313888,0,0,0,0,0,0,0,0,1.17462,1.40768,1.22682,1.44481,0.978424,1.29586,4927,7175,5017,7309,4965,7413,5089,7458,1475.43,17135.3,5163.99,4283.83,20992,1189.75,1315.64,1580.68,1302.11,1535.81,1263.28,1698.32,1271.32,0.283457,0.301798,0,0,0,0,0,0,0,0,0.933143,1.24089,0.984988,1.26194,0.732397,1.14045,2011,3000,2239,3045,2215,3067,2353,3062,3939
2.02308E+13,140,5,50,0,1336.95,3590.55,45282.3,12566.9,11320.6,48379,1238.04,1197.37,1469.56,1230.33,1479.99,1209.23,1635.07,1228.89,0.308366,0.297707,0,0,0,0,0,0,0,0,1.17237,1.38591,1.20003,1.43817,0.957202,1.28427,5940,5908,6000,6005,6146,6147,6117,6116,1345.95,15669.8,4710.82,3917.46,20222,1166.95,1260.95,1573.65,1258.56,1589.97,1249.93,1784.18,1224.57,0.277069,0.292129,0,0,0,0,0,0,0,0,0.923082,1.199,0.966979,1.2508,0.685806,1.11121,2398,2333,2651,2411,2718,2429,2830,2452,4151
20230803105948,140,5,0,0,1472.69,4253.96,53698.6,14888.9,13424.6,49249,0,1500.87,0,1479.19,0,1448.76,0,1462.56,0,0.347793,0,0,0,8.221e-06,0,0,0,0,0,1.34192,0,1.56614,0,1.44109,0,12231,0,12177,0,12474,0,12367,1869,21132,6541.49,5282.99,21890,0,1560.08,0,1536.18,0,1497.58,0,1505.91,0,0.342929,0,0,0,6.23334e-06,0,0,0,0,0,1.18334,0,1.39371,0,1.27657,0,5450,0,5375,0,5517,0,5548,5074,Average
20230803110858,140,5,10,0,1737.13,4424.7,48797.5,15486.4,12199.4,47846,1546.09,1736.65,1788.33,1747.39,1755.85,1730.11,1995.78,1718.53,0.34604,0.376791,0,0,6.91905e-06,8.7449e-06,0,0,0,0,1.11527,1.26157,1.3346,1.49693,1.084,1.36662,1166,10672,1160,10809,1189,10715,1213,10922,2002.16,15496.7,7007.55,3874.17,21393,1737.76,1948.42,2102.08,1996.4,2016.92,1945.28,2240.89,1957.93,0.346608,0.377338,0,0,5.45792e-06,6.99413e-06,0,0,0,0,0.694969,0.907041,0.842677,1.07197,0.650446,0.997797,480,4865,508,4801,521,4779,576,4863,9480,Average
20230803111704,140,5,20,0,1410.32,3939.95,50997.9,13789.8,12749.5,47962,1296.66,1426.94,1367.02,1404.45,1448.6,1397.02,1397.13,1446.13,0.31532,0.332198,0,0,6.78187e-06,9.09134e-06,0,0,0,0,1.19926,1.35597,1.39967,1.56821,1.17972,1.44806,2442,9542,2421,9482,2473,9559,2436,9607,1515.13,17984.7,5302.95,4496.19,20178,1206.57,1461.34,1374.76,1441.57,1453.45,1417.86,1462.89,1458.69,0.278063,0.31188,0,0,4.54432e-06,5.56453e-06,0,0,0,0,1.00379,1.12948,1.15062,1.298,0.931757,1.23616,978,3986,1034,3941,1107,4005,1033,4094,4326,Average
20230803112515,140,5,30,0,1401.59,3935.37,53576.1,13773.8,13394,49296,1296.55,1365.22,1471.03,1377.74,1460.48,1392.16,1562.22,1390.61,0.318215,0.327395,0,0,6.23089e-06,7.60656e-06,0,0,0,0,1.21169,1.40829,1.42481,1.64454,1.19795,1.47775,3710,8414,3674,8535,3769,8756,3736,8702,1595.14,20035.7,5582.99,5008.93,21138,1335.73,1429.54,1503.05,1481.19,1514.79,1498.46,1657.25,1462.86,0.30826,0.319413,0,0,4.59397e-06,7.00263e-06,0,0,0,0,1.01584,1.2664,1.1882,1.44877,0.993097,1.27344,1493,3553,1681,3509,1742,3670,1761,3729,3610,Average
20230803113335,140,5,40,0,1386.69,3797.58,50185.7,13291.5,12546.4,48716,1292.56,1332.09,1523.42,1321.24,1487.22,1318.4,1629.61,1310.02,0.314853,0.319027,0,0,4.80865e-06,5.82555e-06,0,0,0,0,1.15285,1.37352,1.34416,1.60099,1.0898,1.46799,4861,7106,4925,7196,4879,7325,5023,7401,1519.8,17961.7,5319.29,4490.41,20857,1229.7,1404.72,1622.86,1391.71,1577.47,1389.87,1731.91,1369.81,0.287727,0.3135,0,0,2.79872e-06,4.8194e-06,0,0,0,0,0.897563,1.17661,1.0517,1.43255,0.769519,1.29963,2022,2992,2201,3030,2161,3039,2337,3075,4847,Average
20230803114059,140,5,50,0,1365.78,3674.42,49146.5,12860.5,12286.6,47991,1292.29,1230.04,1505.71,1216.03,1521.29,1236,1692.25,1226.15,0.320317,0.303427,0,0,4.41437e-06,5.55439e-06,0,0,0,0,1.16682,1.38314,1.35466,1.63054,1.10297,1.50103,5938,5841,5971,5954,6087,6084,6050,6066,1377.84,17429.7,4822.43,4357.43,20204,1172.9,1233.7,1600.9,1207.19,1628.07,1270.74,1816.52,1202.01,0.283962,0.288193,0,0,1.51458e-06,3.0061e-06,0,0,0,0,0.930379,1.21625,1.08686,1.47511,0.812694,1.36041,2458,2359,2650,2367,2712,2419,2844,2395,3957,Average
20230803121551,10,5,10,0,365.272,354.015,1145.2,1239.05,286.299,3451,365.236,367.995,339.981,366.332,383.02,351.419,276,331.533,0.137712,0.138908,0,0,0,1.0959e-06,0,0,0,0,1.138,1.25228,1.34909,1.3191,1.46503,1.09795,284,2267,52,419,49,346,4,30,23.4178,48.633,81.9624,12.1583,325,180.133,245.737,17,193.871,191.143,218.091,0,439.5,0.0677886,0.0921728,0,0,0,4.33426e-06,0,0,0,0,0.0843678,0.721753,0.736314,0.864992,0,0.995152,30,232,1,31,7,22,0,2,0,2030
20230803122105,10,5,10,0,365.272,354.015,1145.2,1239.05,286.299,3451,365.236,367.995,339.981,366.332,383.02,351.419,276,331.533,0.137712,0.138908,0,0,0,1.0959e-06,0,0,0,0,1.138,1.25228,1.34909,1.3191,1.46503,1.09795,284,2267,52,419,49,346,4,30,23.4178,48.633,81.9624,12.1583,325,180.133,245.737,17,193.871,191.143,218.091,0,439.5,0.0677886,0.0921728,0,0,0,4.33426e-06,0,0,0,0,0.0843678,0.721753,0.736314,0.864992,0,0.995152,30,232,1,31,7,22,0,2,0,2030
20230803123214,140,5,40,0,1526.95,12920,17554,45220.2,4388.49,49262,1500.32,1528.09,1571.64,1532.14,1558.65,1558.35,1877.75,1473.34,0.351856,0.350358,0,0,6.20914e-06,8.07102e-06,0,0,0,0,1.18049,1.38154,1.3989,1.60754,1.18024,1.37931,14876,21937,2325,3538,2419,3646,212,309,5745.27,6659.18,20108.5,1664.8,22045,1568.06,1672.76,1824.6,1716.29,1787.61,1673.76,2239.26,1658.5,0.344276,0.354287,0,0,3.36942e-06,6.89763e-06,0,0,0,0,1.01755,1.16849,1.13475,1.34123,0.94413,1.14046,6604,9799,1042,1591,1102,1671,107,129,5285,2030
