Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network,MPG_ICE,MPG_ICE_NONCAV,MPG_BEV,MPG_BEV_NONCAV,MPG_PHEV,MPG_PHEV_NONCAV,MPG_HFCV,MPG_HFCV_NONCAV,MPGe_ICE,MPGe_ICE_NONCAV,MPGe_BEV,MPGe_BEV_NONCAV,MPGe_PHEV,MPGe_PHEV_NONCAV,MPGe_HFCV,MPGe_HFCV_NONCAV
20230814220647,150,10,90,1,Average,1689.88,4850.79,62558.4,16977.8,15639.6,52499,1683.74,1691.85,1704.69,1675.91,1687.49,1663.38,1691.21,1659.04,0.372505,0.369583,0,0,9.3379e-06,7.30489e-06,0,0,0,0,1.41199,1.36178,1.6398,1.55552,1.72161,1.65801,11727,1305,11774,1317,11828,1327,11948,1273,2293.88,26154.1,8028.58,6538.53,26686,1656,1820.72,1673.62,1778.8,1661.34,1727.42,1655.32,1755.74,0.344851,0.371844,0,0,6.32037e-06,5.34051e-06,0,0,0,0,1.14691,1.12578,1.34045,1.29173,1.42533,1.42687,5926,673,6031,656,6028,675,6051,646,8611,17.4842,17.6565,0,0,5520.44,4219.83,0,0,0,0,119.524,123.24,103.401,105.861,98.4786,100.307
20230814221744,150,10,100,1,Average,1868.93,5303.45,63576.9,18562.1,15894.2,52786,1876.2,0,1876.92,0,1873.79,0,1848.83,0,0.402742,0,0,0,1.07451e-05,0,0,0,0,0,1.41637,0,1.66082,0,1.73799,0,13168,0,13258,0,13149,0,13211,0,2624.67,26114.8,9186.36,6528.7,27192,1927.61,0,1922.45,0,1935.42,0,1910.86,0,0.38182,0,0,0,6.23349e-06,0,0,0,0,0,1.10805,0,1.3218,0,1.42975,0,6874,0,6855,0,6759,0,6704,0,10002,16.5563,0,0,0,5982.85,0,0,0,0,0,125.762,0,106.113,0,98.333,0
20230814222649,150,15,0,1,Average,1617.47,4681.22,62115.8,16384.3,15529,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.40709,0,1.64418,0,1.71852,0,12958,0,12925,0,13034,0,13092,2114.08,23945.7,7399.29,5986.44,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.12677,0,1.3455,0,1.44479,0,5962,0,6060,0,6101,0,6166,7363,0,18.1865,0,0,0,5158.37,0,0,0,0,0,127.204,0,108.677,0,101.412
20230814223604,150,15,10,1,Average,1620.35,4679.96,62495.6,16379.9,15623.9,52030,1477.48,1625.15,1450.63,1645.64,1470.68,1613.56,1397.4,1673.09,0.350875,0.360593,0,0,7.56042e-06,7.79109e-06,0,0,0,0,1.49471,1.41242,1.738,1.63065,1.80113,1.73455,1327,11687,1290,11592,1304,11797,1279,11754,2164.44,24610.2,7575.56,6152.55,24808,1451.48,1704.21,1440.7,1735.07,1507.73,1728.06,1420.73,1754.95,0.323273,0.347211,0,0,3.54755e-06,3.7913e-06,0,0,0,0,1.20554,1.14703,1.52347,1.34523,1.53505,1.45911,613,5663,584,5549,594,5540,559,5706,8639,18.8684,18.0728,0,0,4755.12,4504.84,0,0,0,0,124.05,123.66,106.104,105.91,102.396,99.0348
20230814224505,150,15,20,1,Average,1543.47,4628.8,62707.6,16200.8,15676.9,52859,1444.37,1551.93,1478.97,1552.14,1418.98,1581.84,1446.38,1584.46,0.338953,0.351617,0,0,1.17832e-05,8.44022e-06,0,0,0,0,1.45334,1.39371,1.66962,1.63227,1.72025,1.7052,2638,10621,2600,10707,2638,10619,2656,10380,2063.4,25582.7,7221.89,6395.67,24839,1441.48,1601.83,1498.18,1592.15,1391.04,1624.45,1424.88,1608.48,0.318813,0.338219,0,0,1.03332e-05,6.88962e-06,0,0,0,0,1.27778,1.18988,1.45831,1.40598,1.52061,1.48529,1209,4961,1197,5125,1186,4983,1228,4950,7420,18.7139,18.4345,0,0,6108.17,4595.08,0,0,0,0,124.053,123.542,106.749,106.076,102.161,100.403
20230814225507,150,15,30,1,Average,1706.91,5015.13,63727.5,17553,15931.9,53538,1614.82,1741.17,1594.86,1748.03,1613.73,1748.74,1596.41,1770.38,0.366545,0.377473,0,0,9.83322e-06,7.98329e-06,0,0,0,0,1.44935,1.39447,1.68108,1.61861,1.75383,1.6987,4084,9320,4099,9294,4160,9363,4076,9142,2398.09,25034.7,8393.3,6258.67,25802,1710.08,1955.85,1706.82,1954.94,1692.75,1952.3,1648.99,1944.57,0.351268,0.382713,0,0,7.97016e-06,7.55852e-06,0,0,0,0,1.14529,1.13208,1.32364,1.31593,1.44617,1.41004,1900,4522,1910,4532,1927,4564,1924,4523,8258,18.0649,17.6438,0,0,5873.8,4672.42,0,0,0,0,126.342,125.384,106.902,106.595,101.744,99.9094
20230814230443,150,15,40,1,Average,1654.51,4724.42,62389.6,16535.5,15597.4,51881,1637.88,1679.61,1643.98,1647.77,1619.32,1697.78,1633.79,1649.36,0.370732,0.369381,0,0,9.38103e-06,1.05525e-05,0,0,0,0,1.45406,1.37723,1.67375,1.62827,1.7706,1.70318,5123,7648,5241,7769,5311,7776,5265,7748,2182.19,23221.8,7637.66,5805.44,24260,1740.59,1888.12,1700.4,1806.57,1681.05,1874.09,1678.34,1824.32,0.356138,0.373147,0,0,6.59634e-06,1.0402e-05,0,0,0,0,1.13055,1.07175,1.33338,1.2929,1.43603,1.37388,2393,3564,2426,3602,2490,3690,2476,3619,6879,18.184,17.9823,0,0,5519.39,6067.27,0,0,0,0,125.447,167.067,106.879,107.319,100.729,100.951
20230814231410,150,15,50,1,Average,1592.65,4667.66,63299.6,16336.8,15824.9,52266,1570.9,1606.33,1577.05,1560.11,1591.19,1613.72,1573.04,1649.22,0.359965,0.357181,0,0,1.024e-05,7.80628e-06,0,0,0,0,1.47001,1.37862,1.71045,1.61975,1.78018,1.71512,6509,6508,6579,6480,6521,6547,6622,6500,2124.69,23754.2,7436.42,5938.55,24403,1602.83,1787.7,1623.39,1714.5,1664.56,1780.64,1615.28,1793.27,0.337166,0.357728,0,0,5.18765e-06,5.37134e-06,0,0,0,0,1.19013,1.05817,1.36497,1.28148,1.47214,1.4176,3074,3042,3058,2954,3033,3086,3073,3083,6298,17.8473,17.9947,0,0,6099.28,4586.32,0,0,0,0,126.589,128.515,108.165,110.071,98.7845,99.089
20230814232404,150,15,60,1,Average,1688.88,5016.29,63947.8,17557,15986.9,52708,1713.28,1656.49,1702.03,1663.51,1711.26,1673.49,1702.28,1653.42,0.382742,0.368634,0,0,1.16594e-05,8.78836e-06,0,0,0,0,1.47227,1.38799,1.72866,1.62743,1.78476,1.68518,7980,5322,7849,5341,7761,5451,7806,5198,2406.89,25604.3,8424.12,6401.07,25311,1852.54,1819.92,1823.7,1887.63,1841.37,1860,1825.1,1837.77,0.37993,0.371094,0,0,9.13291e-06,6.96667e-06,0,0,0,0,1.19448,1.14467,1.43082,1.34963,1.51827,1.44929,3813,2582,3723,2568,3721,2677,3711,2516,7962,17.3923,17.9031,0,0,6359.23,5036.52,0,0,0,0,121.982,124.487,103.987,105.688,99.1121,100.136
20230814233357,150,15,70,1,Average,1659.78,4881.75,63898.5,17086.1,15974.6,52646,1671.17,1607.77,1683.6,1576.46,1682.86,1639.96,1685.24,1619.41,0.37493,0.356957,0,0,1.13737e-05,8.87072e-06,0,0,0,0,1.46749,1.36879,1.70017,1.59855,1.78511,1.67033,9228,3983,9097,3931,9241,3935,9291,3940,2291.21,26729.4,8019.23,6682.35,25983,1649.27,1750.79,1646.66,1705.41,1672.22,1736.86,1661.43,1734.43,0.350122,0.36113,0,0,7.83347e-06,6.89259e-06,0,0,0,0,1.21006,1.17424,1.42233,1.35273,1.52464,1.46906,4579,1905,4516,1905,4558,1959,4613,1948,8635,17.7764,18.1066,0,0,6505.49,5101.6,0,0,0,0,123.738,124.996,106.235,107.427,100.924,101.941
20230814234355,150,15,80,1,Average,1658.88,4887.36,64835.6,17105.8,16208.9,53124,1663.59,1628.72,1682.69,1587.47,1660.95,1614.44,1679.4,1601.67,0.374157,0.362766,0,0,1.07003e-05,8.3297e-06,0,0,0,0,1.45365,1.37451,1.68884,1.61094,1.77424,1.65965,10513,2629,10527,2680,10725,2637,10714,2699,2294.38,26440.2,8030.34,6610.06,26152,1673.02,1743.34,1688.35,1706.77,1682.95,1770.78,1690.03,1729.92,0.352175,0.357875,0,0,6.33798e-06,6.02006e-06,0,0,0,0,1.17842,1.11097,1.3839,1.34913,1.50434,1.42369,5210,1284,5170,1296,5250,1282,5346,1314,7443,17.5073,17.8627,0,0,5988.7,4276.92,0,0,0,0,122.482,122.662,102.929,105.502,99.212,100.045
20230814235431,150,15,90,1,Average,1894.17,5073.24,63477.3,17756.3,15869.3,50895,1877.45,1848.23,1907.18,1893.67,1907.09,1911.14,1887.06,1904.51,0.402676,0.390292,0,0,1.11669e-05,9.42227e-06,0,0,0,0,1.49945,1.39783,1.73116,1.6177,1.77871,1.65404,11384,1253,11406,1264,11462,1286,11606,1234,2521.53,27019.8,8825.35,6754.96,26047,1986.78,2088.84,1996.22,2170.2,2003.08,2158.67,1975.87,2165.38,0.392754,0.403847,0,0,8.04476e-06,7.37617e-06,0,0,0,0,1.25693,1.16896,1.42502,1.34158,1.4679,1.38651,5765,637,5893,624,5913,652,5932,631,12515,17.1121,17.0772,0,0,6050.78,4653.43,0,0,0,0,116.892,116.459,99.9753,101.22,93.6808,93.1831
20230815000506,150,15,100,1,Average,1780.92,5149.35,63964.1,18022.7,15991,52955,1790.41,0,1780.31,0,1788.76,0,1764.24,0,0.389884,0,0,0,1.16007e-05,0,0,0,0,0,1.42569,0,1.66304,0,1.73969,0,13207,0,13290,0,13204,0,13254,0,2483.1,26694.1,8690.85,6673.51,27144,1768.6,0,1785.32,0,1789.81,0,1762.23,0,0.360281,0,0,0,6.48502e-06,0,0,0,0,0,1.15198,0,1.3547,0,1.44935,0,6892,0,6786,0,6764,0,6702,0,9724,16.8904,0,0,0,5831.23,0,0,0,0,0,122.331,0,103.982,0,97.6017,0
20230815001415,150,20,0,1,Average,1617.47,4681.22,62115.8,16384.3,15529,52009,0,1611.37,0,1610.25,0,1626.46,0,1621.7,0,0.361252,0,0,0,8.82076e-06,0,0,0,0,0,1.40709,0,1.64418,0,1.71852,0,12958,0,12925,0,13034,0,13092,2114.08,23945.7,7399.29,5986.44,24289,0,1727.57,0,1689.32,0,1718.25,0,1697.74,0,0.354586,0,0,0,6.46683e-06,0,0,0,0,0,1.12677,0,1.3455,0,1.44479,0,5962,0,6060,0,6101,0,6166,7363,0,18.1865,0,0,0,5158.37,0,0,0,0,0,127.204,0,108.677,0,101.412
20230815002336,150,20,10,1,Average,1635.73,4727.2,62301.7,16545.2,15575.4,52197,1483.12,1641.01,1465,1661.72,1503.97,1633.87,1425.74,1679.78,0.348783,0.363373,0,0,1.15647e-05,1.00644e-05,0,0,0,0,1.4735,1.40138,1.69631,1.62641,1.7562,1.72929,1324,11738,1290,11649,1300,11819,1281,11796,2187.85,24055.8,7657.49,6013.96,24885,1455.81,1730.76,1466.23,1749.81,1594.55,1765.11,1500.99,1759.44,0.315831,0.351118,0,0,5.319e-06,6.60316e-06,0,0,0,0,1.12953,1.11305,1.4116,1.31194,1.43248,1.44416,607,5685,583,5596,589,5548,548,5729,8527,18.6289,18.0157,0,0,6799.28,5209.82,0,0,0,0,127.778,125.497,107.661,107.112,101.687,99.3025
20230815003250,150,20,20,1,Average,1563.5,4651.25,62999.3,16279.4,15749.8,52780,1464.73,1567.85,1494.97,1577.08,1416.51,1615.54,1485.97,1591.4,0.342952,0.354111,0,0,1.17985e-05,8.81671e-06,0,0,0,0,1.46562,1.39707,1.68049,1.63965,1.73669,1.71584,2645,10573,2595,10623,2647,10616,2653,10428,2064.23,25627.1,7224.81,6406.78,24863,1447.28,1606.94,1517.7,1629.27,1377.26,1690.82,1485.32,1603.33,0.319471,0.33744,0,0,9.33889e-06,7.18612e-06,0,0,0,0,1.26705,1.18968,1.45858,1.41454,1.52227,1.48068,1236,4947,1200,5061,1197,4955,1234,5033,7168,18.65,18.2955,0,0,7402.89,4886.06,0,0,0,0,123.881,124.596,106.608,106.818,101.507,100.758
20230815004253,150,20,30,1,Average,1702.93,4968.71,63064.4,17390.5,15766.1,53070,1651.44,1723.65,1627.95,1720.38,1655.2,1746.61,1635.6,1728.71,0.370336,0.374327,0,0,9.47923e-06,6.62282e-06,0,0,0,0,1.47991,1.37282,1.69932,1.60325,1.77627,1.69656,4084,9233,4087,9167,4138,9230,4065,9066,2340.09,24427.2,8190.32,6106.8,25195,1741.77,1932.92,1721.81,1937.41,1722.24,1961.89,1699.17,1930.52,0.35371,0.377397,0,0,8.10956e-06,6.01841e-06,0,0,0,0,1.20095,1.09835,1.35921,1.29329,1.48512,1.42186,1920,4401,1923,4376,1941,4420,1919,4295,7543,17.9622,17.8486,0,0,5696.46,3973.18,0,0,0,0,125.546,126.076,106.518,106.857,101.51,100.888
20230815005220,150,20,40,1,Average,1586.85,4640.13,63529.3,16240.5,15882.3,52296,1559.13,1607.73,1570.14,1617.27,1543.26,1630.3,1551.98,1574.41,0.362155,0.360708,0,0,1.0266e-05,9.29805e-06,0,0,0,0,1.48634,1.39811,1.70204,1.6339,1.78932,1.69941,5132,7711,5244,7864,5318,7885,5248,7894,2118.06,24348.9,7413.2,6087.23,24515,1623.86,1750.36,1568.4,1768.26,1566.34,1743.95,1595.5,1686.57,0.34656,0.358156,0,0,7.32187e-06,7.02183e-06,0,0,0,0,1.20057,1.12863,1.38478,1.32992,1.48446,1.40004,2358,3632,2422,3679,2452,3824,2374,3774,6438,18.4585,18.1154,0,0,6107.78,5558.93,0,0,0,0,-14350.4,164.615,106.809,106.619,100.283,100.197
20230815010214,150,20,50,1,Average,1654.36,4853.38,65214.3,16986.8,16303.6,52739,1656.01,1632.49,1655.79,1617.6,1676.88,1657.49,1657.23,1681.56,0.375789,0.364024,0,0,1.15761e-05,9.87075e-06,0,0,0,0,1.49978,1.41105,1.7604,1.65063,1.82713,1.72677,6535,6586,6639,6598,6592,6550,6679,6560,2303.2,26437,8061.2,6609.25,25644,1686.77,1812.2,1687.56,1734.83,1705.71,1838.66,1676.9,1791.65,0.355494,0.36996,0,0,5.99838e-06,7.08883e-06,0,0,0,0,1.25443,1.15207,1.44984,1.36265,1.54174,1.45524,3186,3164,3236,3179,3249,3143,3257,3230,7884,18.0673,18.3299,0,0,6361.84,5751.98,0,0,0,0,122.051,122.137,105.591,105.602,99.6354,99.7019
20230815011155,150,20,60,1,Average,1624.65,4838.05,63273.9,16933.2,15818.5,52454,1651.97,1603.93,1642.66,1587.14,1633.98,1586.34,1647.96,1606.35,0.370879,0.358555,0,0,1.03684e-05,9.29402e-06,0,0,0,0,1.46349,1.38719,1.70201,1.62598,1.77126,1.6839,7938,5282,7821,5303,7732,5427,7776,5175,2269.2,25198.2,7942.21,6299.55,25101,1707.63,1783.46,1699.83,1729.39,1712.08,1716.21,1701.87,1738.2,0.35378,0.365452,0,0,6.09434e-06,8.02482e-06,0,0,0,0,1.18328,1.1508,1.41207,1.33707,1.50367,1.43893,3814,2517,3736,2534,3680,2620,3714,2486,7684,17.5135,17.9706,0,0,5693.18,5434.86,0,0,0,0,122.306,124.091,102.851,105.731,99.2633,102.054
20230815012201,150,20,70,1,Average,1703.24,4980.37,63428.1,17431.3,15857,52389,1723.69,1690.82,1718.69,1614.87,1704.37,1681.39,1733.72,1668.21,0.382992,0.369226,0,0,9.4921e-06,8.56413e-06,0,0,0,0,1.46302,1.37342,1.68703,1.60628,1.78205,1.66709,9182,3964,9054,3920,9193,3921,9224,3931,2373.53,25676.6,8307.37,6419.16,25717,1755.09,1880.72,1732.81,1770.16,1754.61,1807.92,1772.88,1825.86,0.363969,0.37766,0,0,5.74489e-06,6.57164e-06,0,0,0,0,1.17619,1.14328,1.37028,1.31937,1.48068,1.45489,4531,1918,4449,1897,4461,1956,4553,1952,8681,17.3619,17.4767,0,0,5344.36,5083.48,0,0,0,0,122.027,122.719,104.31,105.399,98.6066,99.0226
20230815013229,150,20,80,1,Average,1752.52,5017.28,64587.2,17560.5,16146.8,52727,1753.59,1711.09,1777.02,1703.33,1746.28,1729.33,1779.04,1684.15,0.387603,0.374215,0,0,1.16615e-05,9.57417e-06,0,0,0,0,1.45966,1.38995,1.69209,1.61456,1.77811,1.67089,10428,2606,10451,2655,10663,2618,10627,2679,2421.58,26192.3,8475.53,6548.07,26012,1847.12,1907.27,1870.67,1889.26,1832.34,1938.67,1847.89,1902.15,0.376933,0.377911,0,0,7.78498e-06,4.69149e-06,0,0,0,0,1.18194,1.13788,1.3746,1.31564,1.48031,1.42633,5149,1272,5119,1300,5235,1291,5350,1296,8570,17.422,17.6689,0,0,6649.56,4892.1,0,0,0,0,120.963,122.082,103.273,104.343,98.2668,98.9951
20230815014246,150,20,90,1,Average,1726.29,4990.3,63998.8,17466,15999.7,52545,1735.09,1693.44,1729.24,1676.16,1732.64,1710.15,1725.6,1667.3,0.383319,0.373996,0,0,1.16707e-05,8.49482e-06,0,0,0,0,1.43927,1.39363,1.68172,1.6072,1.7578,1.68402,11745,1305,11782,1311,11848,1328,11957,1269,2394.03,26382.2,8379.09,6595.55,26100,1796.31,1859.45,1789.75,1812.41,1779.11,1846.82,1772.84,1858.25,0.369561,0.380298,0,0,8.42177e-06,5.42535e-06,0,0,0,0,1.178,1.11267,1.38832,1.34198,1.46929,1.51433,5809,650,5873,642,5934,660,5908,624,8304,17.2986,17.5107,0,0,6190.04,4919.3,0,0,0,0,122.29,123.04,103.484,104.759,98.1546,99.7337
20230815015337,150,20,100,1,Average,1802.62,5118.73,62926.4,17915.5,15731.6,52488,1801.72,0,1810.78,0,1804.77,0,1793.22,0,0.39094,0,0,0,1.1001e-05,0,0,0,0,0,1.40896,0,1.649,0,1.73473,0,13093,0,13173,0,13087,0,13135,0,2464.03,25664,8624.11,6416,26765,1817.71,0,1841.15,0,1844.53,0,1821.39,0,0.364604,0,0,0,6.03743e-06,0,0,0,0,0,1.10402,0,1.31623,0,1.43058,0,6758,0,6728,0,6651,0,6628,0,9772,16.8855,0,0,0,5785.82,0,0,0,0,0,124.314,0,105.598,0,97.6315,0
20230815020144,150,0,0,0,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190,0,19.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815021137,150,0,10,0,ICE,1662.5,19583.8,0,68543.3,0,53298,1459.43,1685.02,0,0,0,0,0,0,0.341625,0.370303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322,47976,0,0,0,0,0,0,9106.33,0,31872.1,0,25252,1610.05,1811.91,0,0,0,0,0,0,0.341029,0.362628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,22902,0,0,0,0,0,0,8063,19.0351,17.9718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815022003,150,0,20,0,ICE,1410.33,17189.4,0,60162.9,0,52093,1334.23,1429.32,0,0,0,0,0,0,0.3241,0.331441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10403,41690,0,0,0,0,0,0,7095.75,0,24835.1,0,22422,1362.74,1513.62,0,0,0,0,0,0,0.305483,0.31909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327,18095,0,0,0,0,0,0,4785,19.7351,19.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815022856,150,0,30,0,ICE,1499.11,18160.5,0,63561.7,0,52297,1445.45,1522.02,0,0,0,0,0,0,0.343533,0.348846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15645,36652,0,0,0,0,0,0,7885.43,0,27599,0,23638,1481.99,1589,0,0,0,0,0,0,0.32763,0.336055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6911,16727,0,0,0,0,0,0,4874,18.465,18.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815023838,150,0,40,0,ICE,1579.88,19233.1,0,67315.9,0,53455,1558.83,1594.06,0,0,0,0,0,0,0.359226,0.360187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21516,31939,0,0,0,0,0,0,8695.88,0,30435.6,0,24451,1672.14,1738.61,0,0,0,0,0,0,0.354267,0.356558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9741,14710,0,0,0,0,0,0,5991,18.0603,18.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815024841,150,0,50,0,ICE,1666.97,19695.3,0,68933.6,0,52701,1692.34,1641.62,0,0,0,0,0,0,0.379425,0.368019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26333,26368,0,0,0,0,0,0,9090.27,0,31815.9,0,24951,1754.82,1788.76,0,0,0,0,0,0,0.363054,0.365629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12636,12315,0,0,0,0,0,0,5606,17.2446,17.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815025802,150,0,60,0,ICE,1526.9,18737.8,0,65582.3,0,52755,1549.74,1492.62,0,0,0,0,0,0,0.360591,0.34707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31663,21092,0,0,0,0,0,0,8372.71,0,29304.5,0,24424,1587.6,1602.76,0,0,0,0,0,0,0.344513,0.340272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599,9825,0,0,0,0,0,0,5145,17.7759,18.2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815030742,150,0,70,0,ICE,1569.57,19130.2,0,66955.6,0,52729,1592.85,1515.18,0,0,0,0,0,0,0.367938,0.350802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36924,15805,0,0,0,0,0,0,8599.44,0,30098.1,0,25100,1596.64,1581.84,0,0,0,0,0,0,0.344344,0.338506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17633,7467,0,0,0,0,0,0,5738,17.4549,18.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815031746,150,0,80,0,ICE,1615.94,19435.7,0,68025.1,0,52758,1635.95,1536.84,0,0,0,0,0,0,0.372592,0.351793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42110,10648,0,0,0,0,0,0,8786.35,0,30752.2,0,25573,1633.19,1597.11,0,0,0,0,0,0,0.345864,0.334235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20548,5025,0,0,0,0,0,0,6097,17.1208,17.8087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815032720,150,0,90,0,ICE,1563.96,18916.8,0,66208.8,0,52396,1574.2,1472.37,0,0,0,0,0,0,0.363247,0.341242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47129,5267,0,0,0,0,0,0,8557.22,0,29950.3,0,25271,1563.69,1548.65,0,0,0,0,0,0,0.339459,0.330636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22862,2409,0,0,0,0,0,0,5831,17.6966,18.4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815033724,150,0,100,0,ICE,1652.73,19628.2,0,68698.7,0,52423,1652.73,0,0,0,0,0,0,0,0.374419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52423,0,0,0,0,0,0,0,9126.2,0,31941.7,0,25892,1657.87,0,0,0,0,0,0,0,0.352472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25892,0,0,0,0,0,0,0,7706,17.4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230815034539,150,5,0,0,ICE,1486.68,16244.8,0,56856.7,0,48245,0,1486.68,0,0,0,0,0,0,0,0.336714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48245,0,0,0,0,0,0,6345.1,0,22207.9,0,20117,0,1513.34,0,0,0,0,0,0,0,0.31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20117,0,0,0,0,0,0,5190,0,19.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
