Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour
100%ICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02307E+13,100,10,10,1,720.487,7081.69,3083.73,24785.9,770.932,34523,705.017,721.007,675.25,755.753,654.431,735.023,795.833,717.114,0.226015,0.218007,0,0,6.89E-06,6.96E-06,0,0,0,0,1.44188,1.34349,1.43185,1.55571,1.56578,1.40741,3260,29104,116,972,72,646,36,317,309219,4.31E+06,1.08E+06,1.08E+06,7141,605.28,786.479,503.292,810.912,572.375,812.489,608,740.791,0.180601,0.196391,0,0,6.27E-06,3.33E-06,0,0,0,0,0.991283,0.92431,1.19928,1.29858,1.12025,0.90096,672,6013,24,204,16,133,12,67
2.02307E+13,100,10,15,1,842.393,7644.17,2942.26,26754.6,735.566,34523,763.886,858.484,751.513,812.469,655.618,904.095,748.552,752.938,0.233437,0.236724,0,0,7.98E-06,7.64E-06,0,0,0,0,1.45156,1.26291,1.44328,1.47522,1.47289,1.3116,4862,27497,189,904,110,597,58,306,309796,4.31E+06,1.08E+06,1.08E+06,7344,869.867,1397.59,899.75,1373.88,738.577,1588.19,853.278,1527.8,0.215537,0.282781,0,0,3.82E-06,3.71E-06,0,0,0,0,0.941441,0.910816,1.33732,0.918242,1.13924,0.699187,1083,5830,32,177,26,132,18,46
2.02307E+13,100,10,20,1,817.866,7599.54,2957.51,26598.4,739.378,34645,769.299,831.299,714.498,801.471,767.252,860.486,809.58,802.973,0.23459,0.23343,0,0,4.84E-06,4.65E-06,0,0,0,0,1.28339,1.30894,1.56362,1.54478,1.45851,1.33238,6632,25891,231,819,143,560,69,300,309569,4.31E+06,1.08E+06,1.08E+06,7288,844.06,1266.55,762.6,1072.97,854.412,1337.31,767.636,1303.96,0.205466,0.252413,0,0,5.87E-06,4.30E-06,0,0,0,0,0.967069,0.893366,1.28899,0.887026,0.770028,0.803437,1390,5450,50,170,34,115,22,57
2.02307E+13,100,10,25,1,694.796,7084.68,3117.31,24796.4,779.327,34468,710.812,688.253,772.088,709.359,706.725,672.23,846.588,675.293,0.228114,0.215906,0,0,7.54E-06,5.59E-06,0,0,0,0,1.48631,1.37447,1.6277,1.5731,1.69316,1.40514,8041,24318,273,763,193,522,85,273,1216.11,363.381,4256.39,90.8453,6985,658.774,641.341,604.567,710.946,623.424,652.379,849,649.048,0.193097,0.17735,0,0,1.47E-05,5.24E-06,0,0,0,0,1.1251,1.1275,1.35156,1.07812,1.26975,0.995614,1705,4858,60,149,33,95,22,63
2.02307E+13,100,10,30,1,1097.98,9010.17,2965.45,31535.6,741.362,34050,998.412,1137.26,1024.8,1203.94,1072.88,1149.65,918.579,1175.78,0.276996,0.283929,0,0,9.27E-06,7.01E-06,0,0,0,0,1.4632,1.3189,1.68939,1.43982,1.46952,1.42873,9587,22381,310,770,212,459,107,224,2858.54,427.876,10004.9,106.969,8919,1436.66,1797.98,1427.76,1719.9,1592.18,1905.91,1375.6,1767.24,0.311577,0.349902,0,0,6.90E-06,2.25E-06,0,0,0,0,1.02142,0.823989,1.06836,0.919041,1.07792,1.0441,2222,6119,75,231,55,129,25,63
2.02307E+13,100,10,35,1,827.981,7855.25,3202.9,27493.4,800.726,34713,816.425,837.278,774.211,827.592,846.554,756.935,765.396,792.739,0.245993,0.239018,0,0,7.22E-06,3.81E-06,0,0,0,0,1.4867,1.3658,1.64492,1.52038,1.54213,1.39095,11399,21133,379,699,278,461,134,230,309650,4.31E+06,1.08E+06,1.08E+06,7630,889.832,1142.34,764.056,1079.08,909.522,875.495,619.296,1269.45,0.220546,0.254136,0,0,1.04E-05,2.85E-06,0,0,0,0,1.10634,1.04859,1.14116,1.12145,0.888316,0.786309,2454,4703,90,146,69,101,27,40
2.02307E+13,100,10,40,1,790.096,7784.5,3251.4,27245.7,812.85,34698,813.944,773.508,839.949,753.81,828.066,812.079,804.385,721.386,0.250201,0.232045,0,0,6.87E-06,6.50E-06,0,0,0,0,1.49743,1.35653,1.66971,1.60522,1.5698,1.32014,13181,19335,409,662,320,433,156,202,1531.63,442.186,5360.72,110.547,7750,672.644,813.574,653.395,825.895,686.734,872.909,760.414,710.543,0.197437,0.213166,0,0,5.34E-06,3.43E-06,0,0,0,0,1.17025,1.09883,1.3701,1.29354,1.50056,0.851255,3010,4279,86,133,79,88,29,46
2.02307E+13,100,10,45,1,799.352,7830.45,3272.18,27406.6,818.044,34814,827.433,775.642,847.724,770.422,870.066,712.096,852.994,771.816,0.2505,0.231284,0,0,9.31E-06,9.18E-06,0,0,0,0,1.516,1.30605,1.68903,1.50163,1.60273,1.53926,14845,17778,536,580,335,366,173,201,1555.53,579.931,5444.35,144.983,8058,670.591,755.381,657.16,802.743,691.282,708.627,750.081,705.213,0.196586,0.201919,0,0,5.83E-06,1.16E-05,0,0,0,0,1.16987,1.00861,1.40411,1.11541,1.38806,1.14409,3565,4000,144,113,85,67,37,47
2.02307E+13,100,10,50,1,1366.94,10230,2930.66,35805.1,732.664,33940,1401.62,1336.78,1273.2,1352.58,1411.99,1226.47,1351.37,1452.31,0.332318,0.310399,0,0,5.20E-06,7.02E-06,0,0,0,0,1.39452,1.23612,1.48926,1.39092,1.53828,1.39853,16025,15801,542,498,375,350,185,164,3707.14,339.799,12975,84.9497,10380,2041.81,2114.18,2038.53,2260.85,1932.37,2170.93,1900.45,2193.17,0.375303,0.379989,0,0,7.28E-07,5.13E-06,0,0,0,0,0.813123,0.57915,0.734191,0.782122,0.787251,0.581312,4912,4838,141,153,128,96,58,54
left_turn_test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
